project,issue_key,issue_type,design_score,confidence_tier,n_reason,summary,description
DM,DM-26526,Bug,0,1,bug_type+score_0,"""Can't run RawIngestTask with processes != 1""","""""""Attempting to run {{RawIngestTask}} with multiple processes on DM-25806, after fixing a pickling problem with {{Gen3DatasetIngestTask}}, produces the following stack trace:      Discussion on {{#dm-middleware}} revealed that this functionality has never been tested. Investigate this bug in a pure-{{obs_base}} context and fix the problem. Unit tests for pickling support of {{RawIngestTask}} and related classes are a good starting point."""""""
DM,DM-26533,Technical task,0,1,bug_type+score_0,"""Catchup image using image_id""","""""""CatchupArchiver has the mechanism to pull an image defined by image_id. Current prototype uses only the SCAN message which will go through the catalog to attain images to catchup."""""""
DM,DM-26551,Bug,0,1,bug_type+score_0,"""Jenkins stack-os-matrix fails due to leftover EUPS .lockDir""","""""""stack-os-matrix jobs occasionally fail with {{eups declare: Unable to take exclusive lock on /j/ws/stack-os-matrix/[...]: locks are held by [user=jswarm, pid=...]}}    The actual lock directory in the stack looks like {{/project/jenkins/prod/agent-ldfc-ws-1/ws/stack-os-matrix/adacff179f/lsstsw/stack/cb4e2dc/.lockDir}}.  Removing that and its contents resolves the problem but is manual (although a Jenkins pipeline, {{sqre/infra/clean-locks}} has been created to let anyone do this cleanup without requiring administrator intervention).    The problem appears to be correlated with manual termination of previous jobs.  The code in eups is supposed to clean up lock files and directories when interrupted, but perhaps something else is going on here.    Either fix the manual job termination to clean up properly, or turn off locking altogether for these jobs, if that is safe and feasible."""""""
DM,DM-26554,Bug,0,1,bug_type+score_0,"""obs_decam missing configs for bias and flat construction in Gen2""","""""""{{constructBias.py}} and {{constructFlat.py}} do not load the Decam-specific configs set in {{config/isr.py}} . For the bias, that in particular means that if you use the stack to construct the master bias frame, it is missing the overscanBiasJump correction, leading to a discontinuity in the final calexps. {{obs_lsst}} handles the configs correctly, with the following line added to {{bias.py}} and {{flat.py}}: {{config.isr.load(os.path.join(os.path.dirname(__file__), """"""""isr.py""""""""))}}     """""""
DM,DM-26567,Bug,0,1,bug_type+score_0,"""Fix minor bug in Gen2 DCR diffim template generation""","""""""{{sensorRef.datasetExists(**patchArgDict)}} fails in {{getTemplate}} of {{ip_diffim}} for DCR coadds, because it needs to have a subfilter defined in the {{patchArgDict}}. Including {{subfilter}} isn't a problem for non-DCR coadds. This only affects Gen2."""""""
DM,DM-26595,Bug,0,1,bug_type+score_0,"""Have cp_pipe/ptc.py continue if there is a bad flat pair""","""""""When looping through postISR flat pairs, ptc.py fails if there is a bad pair (at least one flat of the pair is bad):  {code:python}          for (v1, v2) in visitPairs:              # Get postISR exposures.              dataRef.dataId['expId'] = v1              exp1 = dataRef.get(""""""""postISRCCD"""""""", immediate=True)              dataRef.dataId['expId'] = v2              exp2 = dataRef.get(""""""""postISRCCD"""""""", immediate=True)  {code}     In cases like this, the loop over the flat pairs should continue instead of stopping the task (especially useful if we have a large number of pairs). """""""
DM,DM-26616,Bug,0,1,bug_type+score_0,"""Gain slope is inverted in EXPAPPROXIMATION case in plotPtc.py ""","""""""When using the EXPAPPROXIMATION case, the slope of the green dotted line which represents the gain is inverted.  It should be 1/pars[1], not pars[1].  The attached plot labeled 'bad' shows the current code.  I edited line 832 to use 1/pars[1], and got the plot labeled 'good'.  note that this can't be the final fix, since pars[1] is defined differently between the EXPAPPROXIMATION and POLYNOMIAL cases.  The final fix will need a little more thought, like defining a variable 'slope' or using '1/gain' or something."""""""
DM,DM-26629,Technical task,0,1,bug_type+score_0,"""Convert calibration datasets to use CALIBRATION collections instead of calibration_label""","""""""Previous DM-24432 subtasks will have added all butler-level functionality needed to use CALIBRATION collections, so this ticket is mostly about fixing downstream code (particular QG generation and various DatasetType definitions) before finally removing the calibration_label dimension from daf_butler."""""""
DM,DM-26635,Bug,0,1,bug_type+score_0,"""Python Style Guide examples inconsistent with rules""","""""""[~<USER> reports:    {quote}It looks like there are a few violations of https://developer.lsst.io/python/style.html#style-guide-py-binary-operator-line-break in the examples here https://developer.lsst.io/python/style.html#python-s-implied-continuation-inside-parens-brackets-and-braces-should-be-used-for-wrapped-lines {quote}"""""""
DM,DM-26641,Bug,0,1,bug_type+score_0,"""Problem with log plots and problem with bad amps in ptc.py""","""""""I found two problems that need addressing in ptc.py:    (1) In the EXPAPPROXIMATION plots, the log-log plots are actually linear.  See attached.    (2) If all of the points in an amp get rejected in the _getInitialGoodPoints routine, then the program crashes.  We want it to continue and complete the other amps, even if one amp is bad.  There are two points where I've seen it crash.  One is the line """"""""mask = mask & goodPoints"""""""", which is about line 1200, and the other is the line """"""""mask = mask & newMask"""""""", which is about line 1230.  I think if either one of the inputs is all 'False', then it returns the following error:     The following input string should generate the error:  """""""
DM,DM-26650,Bug,0,1,bug_type+score_0,"""Hub no longer updates image cache, at least on stable.""",
DM,DM-26654,Bug,0,1,bug_type+score_0,"""insertFakes cleanCat() may clean stars without bulge/disk values""","""""""https://github.com/lsst/pipe_tasks/blob/master/python/lsst/pipe/tasks/insertFakes.py#L683 seems like it also needs {{(fakeCat[self.config.sourceType] == starCheckVal)}} like the Sersic test below."""""""
DM,DM-26662,Bug,0,1,bug_type+score_0,"""ap_verify import slow in Gen 3""","""""""Ingesting {{HiTS2015}} takes a very long time in Gen 3; after 30 minutes on {{lsst-devl01}}, it had not yet finished the preliminary import used to create an independent repository. This is unexpected, since of the affected datasets (calibs, crosstalk, defects, refcats, templates), only templates should scale up in size with the overall dataset size, and only defects and refcats should require file copies. For comparison, the entire import of {{CI-HiTS2015}} takes 30 seconds.    Run tests comparing the current Gen 2 and Gen 3 behavior to confirm whether the latter is much slower. If so, track down the cause."""""""
DM,DM-26677,Bug,0,1,bug_type+score_0,"""Template retrieval KeyError""","""""""During DM-26567, a check to ensure the template patch number is in the available coadds was accidentally removed from the run method. This caused differencing to fail with a KeyError when it reached the template retrieval stage, e.g.,    This ticket is to put the check back so this error goes away."""""""
DM,DM-26696,Bug,0,1,bug_type+score_0,"""An empty header correction yaml file causes an exception""","""""""If you have a corrections file containing nothing, or only comments, you get an exception in {{_find_from_file}}.  The problem is that {{yaml.safe_load(fh)}} returns  {{None}} under these conditions, rather than say an empty list.    If you're in this piece of code, the docs could be improved.  It's not obvious from the top level product docs that these files are documented in {{fix_header}}.  """""""
DM,DM-26699,Bug,0,1,bug_type+score_0,"""Postgres not starting up on clean install""","""""""chmod: /var/lib/postgresql/pgdata: Operation not permitted"""""""
DM,DM-26708,Bug,0,1,bug_type+score_0,"""Fix busy waits in ControllerThread""","""""""DM-26628 improved threading of the M1M3 SS control application. But it missed the original goal - replacing busy wait with waits governed by conditional variable, hence lowering CPU usage (while system is not enabled)."""""""
DM,DM-26729,Bug,0,1,bug_type+score_0,"""measureCrosstalk has a typo in the debug code.""","""""""[https://github.com/lsst/cp_pipe/blob/master/python/lsst/cp/pipe/measureCrosstalk.py#L302]"""""""
DM,DM-26757,Technical task,0,1,bug_type+score_0,"""Numpydoc conversion of meas_algorithms through detection.py""","""""""This ticket covers numpydoc conversion of:    * astrometrySourceSelector.py  * brightStarStamps.py  * defects.py  * detection.py"""""""
DM,DM-26759,Bug,0,1,bug_type+score_0,"""Fix bug in dataset fetching due to DM-26244""","""""""The butler removal of DM-22255 required some minor hacking to reinstate the ability to write the output from {{pipe_analysis}} to a subdirectory such that the data ID now requires a """"""""subdir"""""""" key.  Add this key to the {{matchVisits.py}} task in {{qa_explorer}} so that the tables it needs can be found."""""""
DM,DM-26774,Bug,0,1,bug_type+score_0,"""Instrument-finding code incorrectly requires a data query""","""""""The newly-added {{InstrumentFinder}} code in pipe_base (https://github.com/lsst/pipe_base/blob/master/python/lsst/pipe/base/graphBuilder.py#L812-L816) assumes that there will always be a data query.  It is legal and useful to have no query whatsoever.  The parser returns {{None}} in this case, which is not checked for."""""""
DM,DM-26818,Bug,0,1,bug_type+score_0,"""ap_verify Jenkins job's runDispatchVerify needs squashUrl parameter""","""""""The change in https://github.com/lsst-dm/jenkins-dm-jobs/pull/701 added a new parameter to {{runDispatchVerify}}, but only the {{validate_drp}} pipelines were updated to reflect this; {{ap_verify}} was missed."""""""
DM,DM-26845,Bug,0,1,bug_type+score_0,"""ci_cpp has problems in Jenkins""","""""""The ci_cpp packages have been migrated, but there are dependency issues that cause problems running Jenkins.  This is separate enough that I'm putting it on this separate ticket."""""""
DM,DM-26869,Bug,0,1,bug_type+score_0,"""New scanner/prepuller doesn't have right ordering for exp images, and reaper doesn't work""","""""""exp images are sorted lexigraphically, and the reaper doesn't work.    These are actually the same issue: there is no longer a `last_updated` tag on the scanner results.    I think we can get most of the way there by faking a datestamp based on the release number; in the case of non-release builds it will always have a year and a week or a month/day pair.  In the case of release builds...well, they're sequential, so maybe we synthesize a release with r20 defined to be released June 1 2020 and six months backwards and forwards from there?  Or something like that?    This is probably only affecting me for right now.  When we get an r21 release following rc tags, we may not be in great shape though.  EDIT oh we're there: 20_0_0_rc1 is shown"""""""
DM,DM-26873,Bug,0,1,bug_type+score_0,"""Postgres/NTS didn't come back after maintenance""","""""""Something to do with the DB being on NFS, and no_root_squash interfering with the chown/chmod, I think."""""""
DM,DM-26953,Bug,0,1,bug_type+score_0,"""Update ap_verify system for calibration collections""","""""""The Gen 3 Middleware changes introduced in {{w_2020_39}}, particularly calibration collections, have broken the Gen 3 code in {{ap_verify}} (particularly how it handles repository abstraction). Iterate between updates to {{ap_verify_ci_hits2015}} and {{ap_verify_ci_cosmos_pdr2}} and to {{ap_verify's}} drivers until everything works in at least HSC."""""""
